,state,q_values,importance
175,1157,"[ 2.289755   -3.9431002  -3.6614535  -3.2260633   1.5944233  -0.18216066
  1.4937063   0.5232613  -3.9037914 ]",0.6953316999999999
176,1158,"[ 2.2672746  -3.9485166  -3.7578726  -3.3635926   1.549236   -0.05549286
  1.4389594   0.46433607 -3.980019  ]",0.7180385999999999
177,1159,"[ 2.1473048  -3.5543523  -3.4736109  -3.0347397   1.5003883  -0.1217948
  1.6252465   0.40388903 -3.630439  ]",0.5220583000000001
178,116,"[ 0.9068473  -2.7589343  -2.2672553  -1.9877203   0.25414816  1.3423269
  0.683231   -0.9890298  -2.2775095 ]",0.43547959999999997
179,1160,"[ 2.2092974  -3.2393482  -3.1026762  -2.7323723   1.4650497  -0.21790616
  1.882968    0.3330222  -3.2706223 ]",0.3263294000000001
180,1161,"[ 2.2100852  -3.30901    -3.1938758  -2.8787837   1.506349    0.00632732
  1.9372892   0.34199688 -3.3081307 ]",0.27279600000000004
181,1162,"[ 2.278028   -3.361741   -3.13575    -2.969886    1.3002279   0.20233741
  1.6194706   0.10982441 -3.2805452 ]",0.6585573999999998
182,1163,"[ 2.1770825  -3.3666458  -3.2030869  -2.9568906   1.2291745   0.2760803
  1.4971247   0.19582272 -3.2836783 ]",0.6799578
183,1164,"[ 2.2628484  -3.2729425  -3.1980934  -2.931186    1.2259911   0.28287992
  1.6069419   0.05205275 -3.233856  ]",0.6559065000000002
184,1165,"[ 1.9722167 -3.0294771 -2.925754  -2.835132   1.0186524  0.5603623
  1.332901   0.0659511 -2.9209595]",0.6393157
185,1166,"[ 1.910788   -3.0213253  -2.887362   -2.9019532   0.8416426   0.6807162
  1.1072743   0.12681793 -2.8980832 ]",0.8035136999999999
186,1167,"[ 1.923444   -3.2253726  -2.885461   -2.7597427   1.0033698   0.54594696
  1.3294368   0.36690643 -2.934964  ]",0.5940071999999998
187,1168,"[ 2.0333607  -3.3640718  -3.0989962  -2.9789536   0.89008105  0.5516472
  1.2489561   0.4234188  -3.1139493 ]",0.7844045999999998
188,1169,"[ 1.8332245 -3.1665483 -2.9734707 -2.7512233  0.7312387  0.4862823
  1.2652558  0.4339093 -2.964241 ]",0.5679687
189,117,"[ 0.9077263  -2.9694467  -2.3964317  -2.130981    0.43961382  1.2997736
  0.89623106 -0.92015666 -2.506246  ]",0.3920473
190,1170,"[ 2.0137577  -3.3448367  -3.3051903  -2.9484415   0.84591705  0.48769295
  1.6011977   0.46842495 -3.2516088 ]",0.41256000000000026
191,1171,"[ 2.1577055  -3.4825988  -3.443599   -3.1091707   0.908576    0.4974308
  1.7401052   0.41819832 -3.435751  ]",0.41760030000000015
192,1172,"[ 2.0696135  -3.254004   -3.1826267  -2.7906232   1.1039304   0.42060935
  1.6097023   0.42415908 -3.1144643 ]",0.4599112000000001
193,1173,"[ 1.9784077  -3.0400918  -2.855867   -2.4745872   1.2631872   0.33289653
  1.8114141   0.6255245  -2.8219824 ]",0.16699360000000008
194,1174,"[ 1.9979578  -3.0270495  -2.9865634  -2.4675941   1.1592638   0.32350826
  2.0202162   0.70630455 -2.877982  ]",0.022258400000000123
195,1175,"[ 1.795913  -2.9008226 -2.9104106 -2.4066105  0.8731631  0.3161502
  1.7698652  0.7483655 -2.7448764]",0.026047800000000176
196,1176,"[ 1.9950397  -2.7958577  -2.8273098  -2.3383818   1.0650353   0.33496505
  2.0127985   0.35626683 -2.7490265 ]",0.017758800000000186
197,1177,"[ 1.8830329  -2.8646169  -3.1049929  -2.565166    0.80190766  0.56050545
  2.1316123   0.44019806 -2.9679258 ]",0.24857940000000012
198,1178,"[ 1.7488708 -2.8196127 -3.2447367 -2.6042426  0.5265461  0.7991707
  2.1960726  0.4379797 -3.0725405]",0.4472018
199,1179,"[ 1.4977239  -2.6636596  -2.9333253  -2.4334373   0.5421757   0.82780033
  1.8307842   0.46514007 -2.8263936 ]",0.3330603000000001
200,118,"[ 0.96473104 -3.1799672  -2.6427877  -2.4016674   0.54701024  1.3622679
  1.0786778  -1.1585984  -2.7612736 ]",0.28359010000000007
201,1180,"[ 1.5020677  -2.5405993  -2.7691252  -2.322762    0.6754192   0.7164699
  1.8655663   0.49548998 -2.648611  ]",0.3634986
202,1181,"[ 1.5063059  -2.591412   -2.8542717  -2.383666    0.5971829   0.81083816
  1.7908338   0.43277156 -2.6951413 ]",0.28452789999999983
203,1182,"[ 1.3326792  -2.6101313  -2.997727   -2.4759917   0.4206859   0.8890754
  1.6528713   0.47954714 -2.6993744 ]",0.32019209999999987
204,1183,"[ 1.2576315  -2.7126424  -3.1238577  -2.6063147   0.20832095  0.93631583
  1.5619347   0.68744755 -2.7488277 ]",0.3043031999999999
205,1184,"[ 1.2684331  -2.829671   -3.2749205  -2.7342353   0.20885228  0.9936857
  1.608654    0.75731826 -2.905916  ]",0.34022090000000005
206,1185,"[ 1.1942788  -2.7748492  -3.3513074  -2.661744    0.13447411  1.2542691
  1.3316768   0.4749356  -2.8455186 ]",0.07740770000000019
207,1186,"[ 1.0566384  -2.6408696  -3.1242573  -2.4810414   0.11559425  1.1653574
  1.3442903   0.6109259  -2.7155228 ]",0.17893289999999995
208,1187,"[ 1.0901309  -2.7906222  -3.1659942  -2.6031888   0.19321613  1.1811819
  1.2983444   0.67284614 -2.80441   ]",0.11716250000000006
209,1188,"[ 1.1305883  -2.8992505  -2.995683   -2.6134396   0.33011407  0.953339
  1.2408633   0.8656791  -2.6869874 ]",0.1102749999999999
210,1189,"[ 0.87056166 -2.5591788  -2.3364773  -2.0641847   0.4483078   0.71321243
  1.0148699   0.97429    -2.1031966 ]",0.04057990000000011
211,119,"[ 1.1163855 -3.2537904 -2.9521396 -2.5989602  0.4633106  1.5344372
  1.259154  -1.5436693 -3.0768857]",0.27528319999999984
212,1190,"[ 0.79900295 -2.512134   -2.4028652  -2.105456    0.3556897   0.8325324
  0.8960876   0.9241744  -2.1321583 ]",0.028086799999999967
213,1191,"[ 0.9205955  -2.6208215  -2.547822   -2.2678208   0.3312695   0.86021733
  0.9263125   0.8758791  -2.3072166 ]",0.005716999999999972
214,1192,"[ 0.77603054 -2.469284   -2.5593662  -2.3313067  -0.04628218  0.9307977
  0.6274523   0.92371106 -2.2187417 ]",0.007086639999999922
215,1193,"[ 0.74940825 -2.382852   -2.6364508  -2.4687252  -0.3250487   1.0718715
  0.32792392  0.8725327  -2.2205095 ]",0.19933880000000004
216,1194,"[ 0.71603405 -2.3874393  -2.6487784  -2.4672775  -0.2812511   1.2137611
  0.22572394  0.74044245 -2.2294836 ]",0.47331864999999995
217,1195,"[ 0.7281444  -2.318932   -2.2847972  -2.0096707   0.26528338  0.85691744
  0.7268085   0.68441623 -2.0112162 ]",0.12877304
218,1196,"[ 0.5918648  -2.1617353  -2.2449312  -2.0248642   0.03022988  1.0375656
  0.39541137  0.86258626 -1.8891081 ]",0.17497933999999993
219,1197,"[ 0.7488352  -2.2698493  -2.3294559  -2.092243   -0.04918097  0.8526338
  0.5792214   1.003545   -2.01081   ]",0.1509111999999999
220,1198,"[ 0.5995835  -2.2733786  -2.3214383  -2.047639   -0.3388685   0.8682912
  0.34104335  1.2643558  -1.9923189 ]",0.3960645999999999
221,1199,"[ 0.5183872  -2.3564227  -2.334083   -1.9587493  -0.18772984  0.84667015
  0.32533675  1.2682499  -2.0226126 ]",0.42157975000000003
222,12,"[ 0.05229444  0.05474813 -0.5671297   0.02706364  0.04439012  0.10176937
 -0.0061957   0.06119664  0.04371163]",0.04057273
223,120,"[ 1.2089367  -3.3428755  -3.0032485  -2.6409123   0.54405236  1.5107824
  1.0871935  -1.4927691  -2.9715564 ]",0.3018457000000001
224,1200,"[ 0.34093818 -2.3336215  -2.4004335  -1.9121115  -0.32713336  1.0246454
  0.17892812  1.245317   -2.0315466 ]",0.22067159999999997
225,1201,"[ 0.2661086  -2.2871988  -2.411066   -1.8927932  -0.35398138  1.0667868
  0.3252008   1.1390676  -2.0655584 ]",0.07228079999999992
226,1202,"[ 0.48833734 -2.624563   -2.6654105  -2.1663458  -0.27041665  0.991848
  0.5457143   1.158501   -2.396212  ]",0.16665300000000005
227,1203,"[ 0.53346574 -2.5353713  -2.5267878  -2.1122084  -0.36358127  0.87763786
  0.8823191   1.1662194  -2.2711294 ]",0.2839002999999999
228,1204,"[ 0.76473176 -2.6104667  -2.449954   -2.1245172  -0.26840362  0.7793432
  0.9909472   1.1699101  -2.1850202 ]",0.17896290000000004
229,1205,"[ 0.9498177  -2.6772585  -2.40036    -2.12397    -0.2532853   0.7423884
  0.90095586  1.1967504  -2.118848  ]",0.2469327
230,1206,"[ 0.9600841  -2.515789   -2.2873838  -2.0996847  -0.12004473  0.6569366
  0.85523266  1.0267043  -2.072846  ]",0.06662020000000002
231,1207,"[ 0.9591335  -2.4690702  -2.1539717  -1.9915469  -0.02870806  0.6288584
  0.83328784  1.0580624  -2.000826  ]",0.0989289000000001
232,1208,"[ 1.0656208  -2.3883789  -2.179385   -1.9345071  -0.07712092  0.5319609
  0.948406    1.0360137  -2.0427122 ]",0.029607099999999997
233,1209,"[ 1.2393942  -2.204683   -1.9364498  -1.7840617  -0.08475851  0.40725535
  1.0100199   0.84522945 -1.9560432 ]",0.22937429999999992
234,121,"[ 1.0515379 -3.3841662 -2.9924836 -2.6854286  0.8399421  1.3747742
  1.3085933 -1.271345  -3.0647314]",0.06618089999999999
235,1210,"[ 1.1400776  -2.2559328  -2.0449438  -1.8844099  -0.17454742  0.4897238
  0.9148446   0.93995637 -1.9670084 ]",0.20012122999999993
236,1211,"[ 1.1069094  -2.4314744  -2.156365   -1.9444778  -0.22767553  0.576882
  0.88084584  1.1212937  -2.0511625 ]",0.014384300000000128
237,1212,"[ 1.0950769  -2.6065059  -2.3021789  -2.0005426  -0.38678497  0.57995445
  0.77597576  1.3420719  -2.134132  ]",0.24699500000000008
238,1213,"[ 0.9111965  -2.426181   -2.1246455  -1.7838435  -0.35900146  0.34022206
  0.7886631   1.402674   -1.8653889 ]",0.4914775
239,1214,"[ 0.77591383 -2.0016932  -2.0780041  -1.6104538  -0.387196    0.12100787
  1.1378894   1.4112691  -1.70578   ]",0.2733797
240,1215,"[ 0.6758412  -2.0400052  -2.1857195  -1.6774633  -0.1610097   0.22766498
  1.1709425   1.3764554  -1.8603889 ]",0.2055129
241,1216,"[ 0.7625198  -2.279973   -2.4352055  -1.7947822  -0.11564437  0.23021647
  1.2009876   1.5029416  -2.072794  ]",0.30195400000000006
242,1217,"[ 0.8147626  -2.2132401  -2.504922   -1.8522952  -0.11598172  0.11666031
  1.3410199   1.4771973  -2.0716593 ]",0.1361774
243,1218,"[ 0.8746997  -2.2529576  -2.7076943  -2.0394092  -0.04924903 -0.10147505
  1.6673368   1.6443882  -2.2642841 ]",0.022948599999999875
244,1219,"[ 0.9109051  -2.2226267  -2.6427975  -2.105587    0.11686859 -0.33759207
  1.8886428   1.7645305  -2.3469083 ]",0.12411229999999995
245,122,"[ 0.8706273  -3.3896115  -2.9125638  -2.62575     1.0742949   1.1524825
  1.3466533  -0.97429335 -3.030106  ]",0.19417079999999998
246,1220,"[ 0.8895933  -2.1865473  -2.9865437  -2.221517    0.15887953 -0.9775818
  2.4837143   2.128621   -2.72281   ]",0.35509330000000006
247,1221,"[ 0.974779   -2.0724747  -3.2172303  -2.1646438   0.27300093 -1.4903507
  2.9177735   2.127164   -2.833899  ]",0.7906095
248,1222,"[ 0.7648301  -1.8564413  -3.1748223  -1.988877    0.24424449 -1.4609368
  2.958301    1.9953762  -2.7898252 ]",0.9629248000000001
249,1223,"[ 0.73248124 -1.7814974  -3.082932   -1.9585927   0.21127099 -1.2740064
  2.8095155   1.9122442  -2.7512724 ]",0.8972712999999999
250,1224,"[ 0.48970476 -1.3115271  -2.9762435  -1.7871892   0.03206142 -1.3007404
  2.8147008   1.8488704  -2.4951825 ]",0.9658303999999998
251,1225,"[ 0.6183137  -1.7162805  -2.7766876  -1.8126128   0.10368887 -1.057072
  2.4365892   1.7463734  -2.4885263 ]",0.6902157999999998
252,1226,"[ 0.71776253 -1.9414003  -3.058963   -2.012955    0.24771789 -1.3066452
  2.6837835   2.0266547  -2.8045752 ]",0.6571288000000002
253,1227,"[ 0.6670542  -2.032785   -2.6745925  -1.7894964   0.4188718  -0.88873464
  2.1713734   1.9311786  -2.4827263 ]",0.24019479999999982
254,1228,"[ 0.7034253  -2.2092505  -2.669835   -1.8543079   0.50474346 -0.92848676
  1.9947894   2.1781225  -2.498433  ]",0.18333310000000025
255,1229,"[ 0.6753593  -1.9416447  -2.5716674  -1.7194531   0.6677094  -0.88377625
  2.0896533   1.9586455  -2.2667818 ]",0.13100780000000012
256,123,"[ 0.8449366  -3.2688706  -2.706172   -2.422192    1.1748806   0.98545635
  1.3043331  -0.6653818  -2.8477628 ]",0.12945249999999997
257,1230,"[ 0.64114743 -2.0217583  -2.3603387  -1.5894911   0.7663032  -0.5577115
  1.7538863   1.6464026  -2.1475286 ]",0.10748369999999996
258,1231,"[ 0.5568133 -2.0286286 -2.30954   -1.5693228  0.7336654 -0.507262
  1.6685599  1.6518707 -2.0822558]",0.01668920000000007
259,1232,"[ 0.58743423 -1.951024   -2.2846694  -1.6214452   0.65258986 -0.5660849
  1.7153894   1.8483012  -2.0377367 ]",0.13291180000000002
260,1233,"[ 0.7229294  -2.2810376  -2.4192     -1.7778733   0.9900268  -0.47291678
  1.476559    1.728416   -2.2844205 ]",0.251857
261,1234,"[ 0.78596056 -2.4031892  -2.2401867  -1.6667204   1.1723713  -0.28398323
  1.2124485   1.4715552  -2.2607095 ]",0.2591067
262,1235,"[ 0.91178817 -2.5923476  -2.305265   -1.6306736   1.4032907  -0.4058634
  1.250572    1.4621934  -2.356879  ]",0.0589027000000002
263,1236,"[ 0.82536304 -2.4075773  -1.9658781  -1.4069273   1.2740067  -0.21306239
  0.9864046   1.1635852  -2.0084913 ]",0.11042149999999995
264,1237,"[ 0.90756226 -2.4854488  -1.963901   -1.3741083   1.3576953  -0.29152036
  0.9664395   1.11947    -1.9898448 ]",0.23822530000000008
265,1238,"[ 0.94608223 -2.6240947  -2.0669584  -1.4675531   1.4558659  -0.30828172
  0.9758415   1.179749   -2.1413255 ]",0.2761169000000001
266,1239,"[ 0.7477752  -2.3268182  -1.799459   -1.3279133   1.1894449  -0.04675661
  0.8223372   1.1054312  -1.8699839 ]",0.08401370000000008
267,124,"[ 0.79947585 -3.293329   -2.7168195  -2.4066436   1.3303815   0.8566198
  1.4690825  -0.6962838  -2.8253324 ]",0.13870099999999996
268,1240,"[ 0.79295784 -2.412975   -1.6545961  -1.2398279   1.2545952   0.1345936
  0.5837662   1.0683542  -1.7683899 ]",0.1862410000000001
269,1241,"[ 0.6928126  -2.4103122  -1.5531349  -1.2192705   1.1567594   0.2733617
  0.29239634  1.0794586  -1.7308218 ]",0.07730080000000017
270,1242,"[ 0.71213305 -2.2878897  -1.4515088  -1.1265981   1.0758865   0.16554445
  0.47916275  1.1135391  -1.5931833 ]",0.037652599999999925
271,1243,"[ 0.58656174 -2.0595052  -1.253788   -0.96458876  0.90722257  0.22766212
  0.49330285  1.0314888  -1.3858199 ]",0.12426623000000003
272,1244,"[ 0.5477492  -2.1518662  -1.2711957  -0.99643856  0.8660082   0.36821878
  0.331617    1.0982499  -1.4745114 ]",0.23224169999999988
273,1245,"[ 0.5412462  -1.990834   -1.1994506  -0.8729904   0.7072379   0.35337868
  0.36122075  1.0350342  -1.3691803 ]",0.32779629999999993
274,1246,"[ 0.2589223  -1.5742037  -0.97585166 -0.6941859   0.3390548   0.5878243
  0.10169683  0.87722003 -1.156458  ]",0.2893957300000001
275,1247,"[ 0.15159726 -1.7426974  -1.1326334  -0.91123223  0.45274222  0.81152034
 -0.09521286  0.9499674  -1.342038  ]",0.13844706000000007
276,1248,"[ 0.13105272 -1.7113923  -1.1287969  -0.85266954  0.44903773  0.81635904
 -0.06320258  0.89194614 -1.277761  ]",0.07558710000000002
277,1249,"[ 0.00878031 -1.5420717  -1.0620492  -0.7176389   0.34527248  0.8084927
 -0.09178016  0.8205879  -1.0906932 ]",0.012095200000000084
278,125,"[ 0.7228893 -3.2123826 -2.6164317 -2.3084178  1.3454142  0.8468262
  1.3742745 -0.55561   -2.756882 ]",0.02886030000000006
279,1250,"[ 0.09554777 -1.3973206  -1.1137649  -0.7059532   0.28499076  0.57872075
  0.01048638  0.5761268  -0.99534607]",0.002593949999999956
280,1251,"[ 0.12818702 -1.4402843  -1.1584821  -0.69390553  0.34974808  0.59827614
 -0.0483779   0.43735623 -1.0471082 ]",0.16091990999999994
281,1252,"[-0.01290273 -1.4816269  -1.0890653  -0.72199863  0.29589364  0.7053039
  0.03440848  0.80551755 -1.1460979 ]",0.10021365000000004
282,1253,"[ 0.03502363 -1.4157786  -1.0661592  -0.668943    0.16120812  0.73175174
 -0.03359981  0.7476543  -1.1422143 ]",0.01590256000000001
283,1254,"[ 0.02514259 -1.4799358  -1.1479654  -0.7131137   0.09841087  0.68460166
  0.17783377  0.7355352  -1.1843848 ]",0.050933539999999944
284,1255,"[ 0.09520237 -1.4736865  -1.1493593  -0.7610956  -0.00825997  0.81086165
  0.02974145  0.7834609  -1.2309321 ]",0.027400749999999974
285,1256,"[ 0.17406192 -1.333385   -0.93247485 -0.6296344  -0.0579848   0.82668984
 -0.19532079  0.8377359  -1.066858  ]",0.011046059999999969
286,1257,"[ 0.05225855 -1.2864647  -1.0146594  -0.6731623   0.0659305   0.81328416
 -0.135642    0.730308   -1.1604806 ]",0.08297616000000008
287,1258,"[ 0.0239927  -1.229451   -1.0132458  -0.7071105   0.05161846  0.85474265
 -0.18889408  0.7851976  -1.1880322 ]",0.06954505
288,1259,"[-0.03348871 -1.2775234  -1.0085396  -0.66135234  0.1647435   0.85975766
 -0.16846775  0.76065564 -1.1550249 ]",0.09910202000000001
289,126,"[ 0.73276275 -3.1093504  -2.4783392  -2.202246    1.2773932   0.8191715
  1.2954577  -0.4896135  -2.6190548 ]",0.01806450000000015
290,1260,"[-0.01836512 -1.4711994  -1.13104    -0.6979983   0.18721204  0.95757043
 -0.25721028  0.86471635 -1.3011014 ]",0.09285407999999995
291,1261,"[ 0.04713804 -1.2431692  -0.99385595 -0.5703378   0.09865055  0.7832062
  0.00505645  0.7043333  -1.0784713 ]",0.07887289999999991
292,1262,"[ 0.01390636 -1.2226545  -0.9241878  -0.5414976   0.03733651  0.8556499
 -0.08613011  0.7629883  -1.0043812 ]",0.09266160000000001
293,1263,"[ 0.04214434 -1.215801   -0.9678379  -0.54237795  0.09735293  0.868038
 -0.03832643  0.7280108  -1.006099  ]",0.14002720000000002
294,1264,"[ 0.04525532 -1.079482   -0.877357   -0.42364743  0.15576655  0.7639917
 -0.23992172  0.68404114 -0.8164139 ]",0.07995056
295,1265,"[ 0.25501975 -1.1941446  -0.9132588  -0.40289545  0.21349232  0.6932599
 -0.12120287  0.6816255  -0.81270933]",0.011634400000000045
296,1266,"[ 0.14721109 -1.0932429  -0.8387659  -0.3949834   0.14601858  0.7680983
 -0.1685456   0.71338725 -0.75682974]",0.05471104999999998
297,1267,"[ 0.17212684 -0.9330986  -0.7848927  -0.33977616  0.19065705  0.65661097
 -0.17633301  0.53202105 -0.6167878 ]",0.12458992000000002
298,1268,"[ 0.27331632 -1.0408837  -0.86896336 -0.4501611   0.3450369   0.660984
 -0.29422215  0.54802084 -0.67748034]",0.11296316000000006
299,1269,"[ 0.3146132  -1.11933    -0.7916093  -0.46131223  0.36504063  0.57313174
 -0.34664556  0.6124858  -0.66535306]",0.03935405999999997
300,127,"[ 0.7488573  -3.2025049  -2.6125765  -2.296937    1.3238941   0.83688295
  1.4123816  -0.56423885 -2.7233195 ]",0.08848750000000005
301,1270,"[ 0.3206929  -1.0494161  -0.6432709  -0.44387192  0.3122542   0.43165857
 -0.12578675  0.54710203 -0.5680905 ]",0.11544346
302,1271,"[ 0.3388368  -1.0749792  -0.6578925  -0.4569813   0.3373937   0.5065789
 -0.14095186  0.5971323  -0.5934402 ]",0.0905533999999999
303,1272,"[ 0.3927315  -1.2365371  -0.7461496  -0.49827203  0.34965327  0.5922859
 -0.15186779  0.67436904 -0.6891259 ]",0.08208313999999994
304,1273,"[ 0.40353602 -1.1724766  -0.6881705  -0.42198223  0.11839253  0.5914512
 -0.11846391  0.62751454 -0.5880674 ]",0.03606334
305,1274,"[ 0.45738372 -1.1685591  -0.70989126 -0.42190003  0.12884198  0.5771876
 -0.07797812  0.5684728  -0.6045049 ]",0.008714800000000023
306,1275,"[ 0.4653582  -1.1057116  -0.7172599  -0.32277256  0.23664454  0.57593125
 -0.05204384  0.52457166 -0.5260289 ]",0.05135959000000001
307,1276,"[ 0.50914603 -1.0833238  -0.695019   -0.33826745  0.21335438  0.55691427
 -0.03267488  0.49622825 -0.5458087 ]",0.04776824000000002
308,1277,"[ 0.47491524 -0.97364426 -0.5996132  -0.41777492  0.2987922   0.36093467
 -0.06679697  0.41530615 -0.5389445 ]",0.05960909000000003
309,1278,"[ 0.44307196 -0.94216716 -0.5455718  -0.3174845   0.35131058  0.37417394
 -0.12623768  0.39237097 -0.45702696]",0.05070099
310,1279,"[ 0.4804492  -1.0692457  -0.6347061  -0.3759749   0.3451529   0.41512293
 -0.1163073   0.43808058 -0.55006874]",0.042368620000000023
311,128,"[ 0.70992506 -3.1808834  -2.5577703  -2.2426891   1.4261533   0.7586366
  1.432741   -0.50000346 -2.6767976 ]",0.006587700000000085
312,1280,"[ 0.5415544  -1.1799568  -0.63106304 -0.317731    0.3631994   0.39791554
 -0.15838078  0.55677825 -0.54009676]",0.015223850000000039
313,1281,"[ 0.56324106 -1.1475973  -0.5683672  -0.3205442   0.3126491   0.39884514
 -0.21892323  0.64039516 -0.46284336]",0.0771541
314,1282,"[ 0.53531057 -1.1698029  -0.63959867 -0.33772257  0.36494285  0.37377915
 -0.1876506   0.5983548  -0.5024164 ]",0.06304422999999992
315,1283,"[ 0.51813334 -1.1909899  -0.5955124  -0.32074577  0.340506    0.3682112
 -0.20389707  0.6867398  -0.49743417]",0.16860646
316,1284,"[ 0.5588552  -1.2534827  -0.52507114 -0.4791732   0.3966465   0.3079151
 -0.14515647  0.83024716 -0.5834031 ]",0.27139196
317,1285,"[ 0.5255397  -1.2517928  -0.55948377 -0.49747697  0.35863322  0.36943406
 -0.14282058  0.83671147 -0.60332906]",0.31117176999999996
318,1286,"[ 0.46283394 -1.3721086  -0.68434006 -0.5412953   0.24587105  0.5008151
 -0.18829058  0.92661095 -0.69034207]",0.4257958500000001
319,1287,"[ 0.44632047 -1.3732663  -0.6420651  -0.49907172  0.21011299  0.44745076
 -0.2494015   0.9407519  -0.6745608 ]",0.49330113999999997
320,1288,"[ 0.47236592 -1.2774901  -0.76171994 -0.5818617   0.12901987  0.53612876
 -0.32254305  0.7469304  -0.75106597]",0.21080164
321,1289,"[ 0.50266796 -1.3550858  -0.95004785 -0.7573817  -0.08656605  0.6556156
 -0.3872511   0.70197934 -0.94340515]",0.04636373999999999
322,129,"[ 0.6580856  -3.0859597  -2.4926183  -2.186559    1.4433182   0.71860373
  1.3324466  -0.3409444  -2.5804465 ]",0.11087160000000007
